ID,Sex,Status,Children,Est_Income,Car_Owner,Usage,Age,RatePlan,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype
1955,M,S,1,3960.5,N,96.13,14.693333,2,29.78,0,66.35,0,Auto,FreeLocal,Standard
1957,M,M,0,60101.1,Y,157.96,63.766667,4,27.7,6.11,124.14,2,CH,FreeLocal,Standard
1958,F,M,2,38215.9,N,0.97,30.886667,4,0,0,0.97,0,Auto,Budget,Standard
1959,F,M,1,13829.4,N,176.61,19,2,42,0,160.42,0,CC,FreeLocal,Standard
1960,F,M,2,49745.3,N,27.28,47.966667,2,2.84,0,24.44,0,CH,Budget,Intnl_discount
1962,F,M,2,88427,N,69.97,13.86,3,22.46,4.16,43.34,0,CC,Budget,Standard
1963,F,M,2,98003.7,Y,84.42,26.273333,4,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount
1964,M,S,0,89142.7,N,16.91,53.693333,1,3.76,8.13,5.01,0,CC,Budget,Intnl_discount
1965,F,S,0,74530.8,N,127.89,63.086667,3,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount
1967,F,S,0,30000,N,265.78,23,1,45,0,262.91,0,CC,Budget,Standard
1972,F,M,2,76289.2,N,104.63,48.206667,3,22.2,0,82.43,0,CC,Budget,Intnl_discount
1974,M,M,1,66931.9,N,17.46,63.933333,4,11.72,0.39,5.35,0,CC,Budget,Standard
1975,M,M,2,9309.57,Y,108.3,25.44,3,8.56,0,99.73,0,CC,FreeLocal,Standard
1976,F,M,1,14085.5,N,48.08,24,2,29,0,26.78,0,Auto,FreeLocal,Intnl_discount
1977,F,S,0,32962.6,N,168.28,24,3,45,0,154.77,0,CC,Budget,Intnl_discount
1978,F,S,0,35000,N,65.79,23,1,33,0,61.44,0,CC,Budget,Standard
1979,F,S,2,39000,N,41.78,22,1,28,0,35.73,0,Auto,Budget,Standard
1980,F,S,0,77726.4,N,23.52,56.72,1,14,0,9.51,0,Auto,Budget,Intnl_discount
1981,F,S,2,42000,N,62.95,19,3,25.77,2.22,38.18,0,CC,FreeLocal,Standard
1982,F,S,1,2800.68,N,134.75,45.673333,2,28.45,0,106.3,0,CC,Budget,Standard
1986,F,M,2,90271.6,N,110.4,44.926667,2,13.96,0,96.43,0,CC,FreeLocal,Standard
1991,F,M,2,64816.6,Y,27.87,31.126667,1,21,0,6.87,0,CC,Budget,Standard
1992,F,M,2,98217.1,N,42.74,44.98,4,29.49,0,13.24,0,CC,FreeLocal,Standard
1994,F,S,1,2929.13,N,102.23,53.506667,4,14,0,88.23,0,CH,Budget,Intnl_discount
1996,F,M,2,41876.6,Y,139.44,44.093333,3,6.78,0,132.65,0,CC,FreeLocal,Standard
1997,M,M,0,96223.4,Y,18.18,64.76,1,11.81,0.63,5.73,0,CC,FreeLocal,Standard
1998,F,S,0,15989.3,N,29.17,61.693333,1,3.67,0,25.49,1,CC,Budget,Intnl_discount
1999,M,M,0,69168.4,Y,234.91,62.426667,3,14.16,6.01,214.73,0,CC,Budget,Standard
2000,M,M,1,92148.5,Y,113.68,30,2,7,0,100.9,0,CC,Budget,Intnl_discount
2001,M,M,0,96681,Y,73.76,19.76,2,8,7.66,40.92,0,CC,Budget,Standard
2002,M,S,0,62705.9,Y,33.44,38,2,9,0,6.81,0,CC,FreeLocal,Intnl_discount
2003,M,S,0,80221.2,N,50.48,29.026667,2,7,0,49.56,0,Auto,FreeLocal,Standard
2004,M,S,0,84479.2,N,56.23,39,2,2,0,43.01,0,CC,FreeLocal,Standard
2005,F,M,2,64977.4,N,45.77,38.193333,3,28.11,0,17.66,0,CC,FreeLocal,Standard
2006,F,M,0,77994,N,102.02,50.553333,1,12.4,0,89.62,0,CH,FreeLocal,Standard
2007,M,M,2,90103.7,N,66.45,34.946667,2,12.23,8.87,45.34,0,CC,Budget,Intnl_discount
2008,F,M,0,59008.4,Y,31.59,30.18,1,12.86,0,18.73,0,CC,Budget,Standard
2009,M,S,1,5265.35,N,31.1,52.873333,2,2.33,5.3,23.46,0,Auto,Budget,Intnl_discount
2010,M,S,1,84978.1,N,88.79,21.64,1,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount
2011,F,M,2,36647.9,N,107.38,49.986667,4,21.41,0,85.96,0,CC,Budget,Intnl_discount
2012,F,S,0,64319.2,N,40.16,41.226667,1,3.01,0,37.15,0,CH,Budget,Intnl_discount
2013,F,S,1,73338,N,29.93,48.246667,2,20.92,0,9.01,0,Auto,Budget,Intnl_discount
2014,F,S,0,433.74,N,44.22,60.746667,4,3.3,0,40.91,0,CC,FreeLocal,Standard
2015,F,M,2,16962.2,N,27.57,45.36,2,18.6,0,8.96,0,CC,Budget,Standard
2017,M,M,2,10708.3,N,142.95,26.026667,4,20.83,4.85,117.26,0,CH,Budget,Intnl_discount
2020,F,M,0,2031.61,N,109.04,20.3,4,21.64,0,87.4,0,CC,Budget,Standard
2024,F,S,2,16938.5,N,22.11,46,4,13.35,0,8.76,0,CH,FreeLocal,Standard
2027,F,M,0,55221,N,15.69,61,1,0.49,0,15.2,0,CC,FreeLocal,Standard
2028,F,M,1,8073.11,N,89.05,55,4,28.7,0,60.35,0,Auto,FreeLocal,Standard
2029,M,M,0,95448.6,Y,29.46,53.68,4,24.24,0,5.21,0,CH,Budget,Standard
2030,M,S,1,24141.5,Y,125.87,17.006667,2,28.82,0,97.05,0,CC,FreeLocal,Standard
2031,M,S,2,63152.6,Y,70.01,63.173333,2,29.93,0,40.07,0,CC,Budget,Intnl_discount
2032,M,S,1,31952,N,4.87,34.266667,2,0,0,4.87,2,CC,Budget,Standard
2033,M,S,2,72084.7,N,38.13,55.64,2,29.11,0,9.02,0,CC,Budget,Intnl_discount
2034,F,S,0,42760.5,N,53.7,52,1,13.47,0,40.23,0,CC,Budget,Standard
2035,F,S,1,49072,N,34.25,42,2,23.5,0,10.74,0,Auto,Budget,Intnl_discount
2036,F,M,0,27371.8,Y,142.7,43,2,16.14,0,126.55,0,CC,FreeLocal,Standard
2040,M,M,1,71472.9,N,130.22,41.913333,2,16.02,0,114.2,0,CH,Budget,Standard
2041,F,M,0,95405.7,N,13.96,55,1,7.74,0,6.21,0,CC,Budget,Standard
2042,F,S,0,95786.8,Y,108.79,52,4,21.33,0,87.46,0,CC,Budget,Standard
2044,M,S,0,90321.6,N,12.39,55.113333,1,0.87,0,11.52,0,CH,FreeLocal,Intnl_discount
2045,M,D,1,90478.6,N,154.49,54.553333,1,18.02,0,136.47,0,CC,FreeLocal,Standard
2046,F,M,2,56187,N,21.83,46,2,8.09,0,13.74,0,CH,Budget,Standard
2050,F,S,1,35089,N,229.64,24.393333,4,23.56,0,206.08,0,CC,Budget,Intnl_discount
2052,M,M,0,9780.66,N,21.39,24.546667,2,2.8,7.27,11.32,1,CC,FreeLocal,Standard
2056,M,M,2,53010.8,N,58.87,18.84,2,12.45,0,46.42,4,CC,FreeLocal,Standard
2057,M,M,1,75004.5,N,58.72,64.8,2,26.52,0,32.19,0,CC,Budget,Intnl_discount
2060,M,M,0,19749.3,N,34.17,60.366667,1,20.22,0,13.94,0,CC,Budget,Standard
2061,M,S,1,57626.9,Y,48.35,43.906667,3,9.38,0,38.96,0,CC,Budget,Standard
2062,M,M,2,20078,N,15.98,32.846667,4,9.65,0,6.33,0,CC,Budget,Intnl_discount
2063,F,M,2,47902,N,72.31,26.033333,3,17.44,4.94,49.92,1,Auto,FreeLocal,Standard
2064,M,M,1,7545.96,Y,200.75,16.753333,4,22.39,0,178.36,0,CC,Budget,Standard
2068,M,S,2,89459.9,N,36.05,53.28,2,11.54,1.61,22.9,0,CC,FreeLocal,Standard
2071,F,S,1,13576.5,N,40.49,39.426667,3,14.83,0,25.66,0,CC,Budget,Standard
2073,F,M,2,42031.8,N,59.78,50.753333,2,20.45,0,39.33,0,CH,Budget,Intnl_discount
2078,M,S,2,43634.5,N,143.5,21.78,4,29.44,9.42,104.64,0,CC,Budget,Standard
2082,F,S,1,13109.1,N,62.87,62.606667,3,22.38,0,40.48,0,Auto,Budget,Standard
2083,M,S,1,92647.5,N,32.13,56.046667,1,16.04,5.74,10.34,0,CC,Budget,Standard
2084,M,S,2,21021.6,Y,14.95,62.753333,2,3,0,11.19,0,CC,Budget,Standard
2085,M,S,0,74460.7,Y,206.46,55.34,3,25.53,0.99,179.93,0,CC,FreeLocal,Standard
2087,F,S,2,28787.4,N,86.06,41.666667,3,27.97,0,58.09,0,Auto,Budget,Standard
2090,M,M,1,13091.6,N,43.06,59.126667,1,22.79,0,20.26,0,CC,Budget,Intnl_discount
2093,F,M,2,62061.8,Y,82.08,45.92,1,29.86,0,52.22,0,Auto,FreeLocal,Standard
2094,F,M,1,20550.9,Y,85.64,22.12,3,27.72,0.86,57.06,0,CC,Budget,Standard
2097,M,M,2,1765.41,N,47.99,18.766667,1,3.04,0,44.95,0,CC,FreeLocal,Standard
2098,F,S,2,19131.1,N,57.07,56.186667,4,22.15,0,34.91,0,Auto,Budget,Standard
2101,M,M,0,47870.8,Y,13.82,27.26,2,0,1.17,12.48,0,CC,FreeLocal,Standard
2102,F,S,2,6440.46,Y,49.86,48,2,22.66,0,27.2,0,CH,Budget,Standard
2104,M,M,2,28766.9,N,64.2,46.84,3,6.11,0,58.08,0,CC,Budget,Standard
2106,M,M,1,5252.29,N,19.73,16.333333,2,2.65,0,17.08,1,Auto,Budget,Standard
2109,M,M,2,91272.2,Y,40,25.033333,3,26.99,0,13.01,0,CC,FreeLocal,Standard
2114,F,S,0,73228.3,N,50.58,52.646667,2,22.47,0,28.11,0,Auto,Budget,Standard
2117,M,M,1,64792.3,N,51.41,52.146667,2,13.05,1.51,36.84,0,CH,FreeLocal,Standard
2119,F,S,0,93322.1,Y,38.72,40.313333,1,29.92,0,8.79,0,CH,Budget,Intnl_discount
2122,M,M,2,49910.7,Y,51.14,51.52,1,27.42,0,23.72,0,CC,Budget,Standard
2123,M,M,1,76161.4,Y,37.55,44.573333,3,11.96,0,25.58,0,CC,FreeLocal,Standard
2124,F,M,2,55860,Y,26.37,14.573333,4,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount
2131,M,M,2,57360.8,Y,67.61,53.253333,4,10.36,0,57.25,0,CC,FreeLocal,Standard
2132,M,M,0,92414.7,Y,40.06,45.513333,3,29.43,0,10.62,0,CC,FreeLocal,Standard
2134,F,S,2,14578.8,Y,107.02,60.933333,1,11.91,0,95.1,0,Auto,Budget,Standard
2135,F,M,2,87578.2,Y,22.44,53.366667,2,0.29,0,22.15,0,CC,Budget,Standard
2136,F,M,2,86695.4,N,58.03,13.906667,1,25.94,0,32.09,0,CC,FreeLocal,Standard
2140,F,M,0,83287,N,119.82,41,1,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount
2141,M,M,1,2067.82,N,85.9,47.853333,1,15.25,0,70.65,0,CC,Budget,Intnl_discount
2144,M,M,2,30665.2,Y,77.44,22.88,1,5.83,8.32,63.28,0,Auto,FreeLocal,Standard
2145,F,M,1,83287,Y,37.04,47,1,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount
2146,F,M,1,98680.4,Y,26.44,42,4,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount
2147,M,M,0,65619.7,Y,158.22,46,2,13.56,0,144.66,0,CC,Budget,Standard
2148,F,M,1,95620.3,Y,104.53,43,1,10.91,0,93.61,0,CC,Budget,Standard
2149,F,S,0,85275,N,174.09,47,1,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount
2150,F,M,1,66921.4,Y,24.67,62,1,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount
2151,F,M,1,98453.6,Y,25.38,41,3,13.72,0,11.65,0,Auto,FreeLocal,Standard
2153,F,S,2,57420,Y,277.72,46,1,25.18,0,252.53,1,Auto,Budget,Standard
2154,M,M,0,66000,N,34.35,46,4,3.93,3.73,26.69,1,CH,FreeLocal,Standard
2155,M,M,2,47639.1,N,57.11,48,1,17.48,0,39.62,0,CC,Budget,Intnl_discount
2158,F,S,0,39461,N,126.68,22.226667,4,22.87,0.28,103.52,1,CC,FreeLocal,Standard
2159,M,M,1,47371,Y,270.97,54.96,4,4.98,7.69,258.29,0,CC,Budget,Intnl_discount
2162,M,S,1,16432.1,Y,109.78,20.92,2,20.41,8.89,80.47,0,CH,Budget,Intnl_discount
2165,F,S,1,540.4,Y,20.1,39.213333,2,12.34,0,7.75,0,Auto,Budget,Intnl_discount
2167,F,M,2,80087.7,N,31.56,41.92,2,8.74,0,22.82,0,CC,FreeLocal,Standard
2168,F,M,2,59691.3,N,278.65,38.04,2,21.94,0,256.7,0,CC,Budget,Standard
2169,F,S,2,11251.1,Y,141.91,52.646667,4,28.42,0,113.48,0,CC,FreeLocal,Standard
2173,F,S,2,93559.1,N,31.42,57.62,4,1.52,0,29.9,0,CC,Budget,Standard
2174,F,S,2,3416.62,Y,123.7,22.76,2,18.97,0,104.73,0,CC,Budget,Standard
2175,F,S,0,93454.3,Y,44.13,48.533333,1,18.94,0,25.18,0,Auto,FreeLocal,Standard
2176,M,M,0,5745,Y,44.11,15.38,2,26.4,0,17.71,0,CC,FreeLocal,Standard
2181,M,S,2,60095.2,Y,117.85,23.313333,2,1.71,0,116.14,0,Auto,Budget,Standard
2182,F,M,1,6946.07,N,34.61,20,3,33,0,8.84,0,CH,FreeLocal,Standard
2183,F,M,2,11234.7,Y,113.42,49.046667,1,0.69,0,112.72,0,CC,Budget,Standard
2184,M,M,0,12387.6,N,93.85,56.173333,2,0,0,65.93,0,Auto,FreeLocal,Standard
2185,F,M,1,82931.3,N,137.25,64.64,4,19.24,0,118,0,Auto,FreeLocal,Standard
2186,F,M,2,57483.9,N,44.3,44.026667,3,17.01,0,27.29,0,CH,Budget,Standard
2188,F,S,2,21274,N,43.31,45.526667,1,10.87,0,32.43,0,Auto,FreeLocal,Standard
2189,F,M,2,28267,N,214.41,30.093333,4,21.87,0,192.53,0,CC,FreeLocal,Standard
2191,F,M,2,36725.1,N,94.88,55.793333,4,8.65,9.22,77,0,CH,Budget,Standard
2195,M,S,1,94188.3,N,41.51,57.546667,4,20.86,0.86,19.78,0,CC,Budget,Standard
2198,F,M,2,91861,Y,22.06,41.98,4,15.32,0,6.74,0,CC,Budget,Standard
2201,F,S,1,12374.9,Y,123.59,33.493333,3,17.49,0,106.1,0,Auto,FreeLocal,Standard
2202,F,M,2,69133.9,Y,46.32,26.833333,1,8.58,0,37.73,0,CH,FreeLocal,Standard
2204,F,M,2,84948,Y,23.73,29.446667,1,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount
2205,F,M,2,30998.8,N,52.91,40.96,1,2.4,0,50.5,0,Auto,Budget,Standard
2207,M,S,0,15924.2,N,1.46,14.46,2,0,0,1.46,0,CH,FreeLocal,Standard
2211,M,M,2,21416.5,N,27.61,35.653333,4,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount
2215,M,M,2,78554.2,N,35.88,16.7,3,5.59,7.26,23.03,0,Auto,Budget,Standard
2216,F,M,2,38215.9,N,0.97,30.886667,4,0,0,0.97,0,Auto,Budget,Standard
2217,F,M,1,13829.4,N,176.61,21,1,35,0,160.42,0,CC,FreeLocal,Standard
2218,F,M,2,49745.3,N,27.28,47.966667,4,2.84,0,24.44,0,CH,Budget,Intnl_discount
2220,F,M,2,88427,N,69.97,13.86,3,22.46,4.16,43.34,0,CC,Budget,Standard
2221,F,M,2,98003.7,Y,84.42,26.273333,4,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount
2222,M,S,0,89142.7,N,16.91,53.693333,3,3.76,8.13,5.01,0,CC,Budget,Intnl_discount
2223,F,S,0,74530.8,N,127.89,63.086667,4,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount
2225,F,S,0,38000,N,265.78,24,3,39,0,262.91,0,CC,Budget,Standard
2230,F,M,2,76289.2,N,104.63,48.206667,4,22.2,0,82.43,0,CC,Budget,Intnl_discount
2232,M,M,1,66931.9,N,17.46,63.933333,1,11.72,0.39,5.35,0,CC,Budget,Standard
2233,M,M,2,9309.57,Y,108.3,25.44,1,8.56,0,99.73,0,CC,FreeLocal,Standard
2234,F,M,1,32962.6,N,48.08,23,1,59,0,26.78,0,Auto,FreeLocal,Intnl_discount
2235,F,S,0,42000,N,168.28,24,4,43,0,154.77,0,CC,Budget,Intnl_discount
2236,F,S,0,43000,N,65.79,21,3,42,0,61.44,0,CC,Budget,Standard
2237,F,S,2,42000,N,41.78,22,3,45,0,35.73,0,Auto,Budget,Standard
2238,F,S,0,77726.4,N,23.52,56.72,2,14,0,9.51,0,Auto,Budget,Intnl_discount
2239,F,S,2,37000,N,62.95,23,3,29,2.22,38.18,0,CC,FreeLocal,Standard
2240,F,S,1,2800.68,N,134.75,45.673333,4,28.45,0,106.3,0,CC,Budget,Standard
2243,F,M,2,90271.6,N,110.4,44.926667,3,13.96,0,96.43,0,CC,FreeLocal,Standard
2247,F,M,2,64816.6,Y,27.87,31.126667,4,21,0,6.87,0,CC,Budget,Standard
2248,F,M,2,98217.1,N,42.74,44.98,3,29.49,0,13.24,0,CC,FreeLocal,Standard
2251,F,S,0,15989.3,N,29.17,61.693333,2,3.67,0,25.49,1,CC,Budget,Intnl_discount
2252,M,M,1,92148.5,Y,113.68,28,2,4,0,100.9,0,CC,Budget,Intnl_discount
2253,M,M,0,96681,Y,73.76,19.76,2,5,7.66,40.92,0,CC,Budget,Standard
2254,M,S,0,62705.9,Y,33.44,33,2,7,0,6.81,0,CC,FreeLocal,Intnl_discount
2255,M,S,0,80221.2,N,50.48,29.026667,2,0.91,0,49.56,0,Auto,FreeLocal,Standard
2256,M,S,0,84479.2,N,56.23,33,2,9,0,43.01,0,CC,FreeLocal,Standard
2257,M,S,1,84978.1,N,88.79,21.64,1,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount
2258,F,M,2,36647.9,N,107.38,49.986667,1,21.41,0,85.96,0,CC,Budget,Intnl_discount
2259,F,S,0,64319.2,N,40.16,41.226667,1,3.01,0,37.15,0,CH,Budget,Intnl_discount
2260,F,S,1,73338,N,29.93,48.246667,4,20.92,0,9.01,0,Auto,Budget,Intnl_discount
2261,F,S,0,433.74,N,44.22,60.746667,2,3.3,0,40.91,0,CC,FreeLocal,Standard
2262,F,M,2,16962.2,N,27.57,45.36,1,18.6,0,8.96,0,CC,Budget,Standard
2264,M,M,2,10708.3,N,142.95,26.026667,4,20.83,4.85,117.26,0,CH,Budget,Intnl_discount
2267,F,M,0,2031.61,N,109.04,20.3,2,21.64,0,87.4,0,CC,Budget,Standard
2270,F,S,2,16938.5,N,22.11,70,1,13.35,0,8.76,0,CH,FreeLocal,Standard
2273,F,M,0,55221,N,15.69,55,1,0.49,0,15.2,0,CC,FreeLocal,Standard
2274,F,M,1,8073.11,N,89.05,52,2,28.7,0,60.35,0,Auto,FreeLocal,Standard
2275,M,M,1,95448.6,Y,29.46,53.68,4,24.24,0,5.21,0,CH,Budget,Standard
2276,M,S,1,24141.5,Y,125.87,17.006667,1,28.82,0,97.05,0,CC,FreeLocal,Standard
2277,M,S,2,63152.6,Y,70.01,63.173333,3,29.93,0,40.07,0,CC,Budget,Intnl_discount
2279,M,S,2,72084.7,N,38.13,55.64,3,29.11,0,9.02,0,CC,Budget,Intnl_discount
2280,F,S,0,42760.5,N,53.7,42,2,13.47,0,40.23,0,CC,Budget,Standard
2281,F,S,1,49072,N,34.25,43,3,23.5,0,10.74,0,Auto,Budget,Intnl_discount
2282,F,M,0,27371.8,Y,142.7,46,4,16.14,0,126.55,0,CC,FreeLocal,Standard
2285,M,M,0,71472.9,N,130.22,41.913333,3,16.02,0,114.2,0,CH,Budget,Standard
2286,F,M,0,95405.7,N,13.96,46,2,7.74,0,6.21,0,CC,Budget,Standard
2287,F,S,0,95786.8,Y,108.79,47,3,21.33,0,87.46,0,CC,Budget,Standard
2289,M,S,0,90321.6,N,12.39,55.113333,4,0.87,0,11.52,0,CH,FreeLocal,Intnl_discount
2290,M,S,0,90478.6,N,154.49,54.553333,3,18.02,0,136.47,0,CC,FreeLocal,Standard
2291,F,M,2,56187,N,21.83,48,2,8.09,0,13.74,0,CH,Budget,Standard
2294,F,S,1,32098,N,229.64,24.393333,1,23.56,0,206.08,0,CC,Budget,Intnl_discount
2300,M,M,2,53010.8,N,58.87,18.84,1,12.45,0,46.42,4,CC,FreeLocal,Standard
2301,M,M,1,75004.5,N,58.72,64.8,4,26.52,0,32.19,0,CC,Budget,Intnl_discount
2304,M,M,0,19749.3,N,34.17,60.366667,4,20.22,0,13.94,0,CC,Budget,Standard
2305,M,S,1,57626.9,Y,48.35,43.906667,3,9.38,0,38.96,0,CC,Budget,Standard
2306,M,M,2,20078,N,15.98,32.846667,1,9.65,0,6.33,0,CC,Budget,Intnl_discount
2307,F,M,2,47902,N,72.31,26.033333,3,17.44,4.94,49.92,1,Auto,FreeLocal,Standard
2308,M,M,1,7545.96,Y,200.75,16.753333,1,22.39,0,178.36,0,CC,Budget,Standard
2312,M,S,2,89459.9,N,36.05,53.28,4,11.54,1.61,22.9,0,CC,FreeLocal,Standard
2315,F,S,1,13576.5,N,40.49,39.426667,1,14.83,0,25.66,0,CC,Budget,Standard
2317,F,M,2,42031.8,N,59.78,50.753333,2,20.45,0,39.33,0,CH,Budget,Intnl_discount
2322,M,S,2,43634.5,N,143.5,21.78,3,29.44,9.42,104.64,0,CC,Budget,Standard
2326,F,S,1,13109.1,N,62.87,62.606667,2,22.38,0,40.48,0,Auto,Budget,Standard
2327,M,S,1,92647.5,N,32.13,56.046667,4,16.04,5.74,10.34,0,CC,Budget,Standard
2328,F,S,2,21021.6,Y,14.95,62.753333,3,3.75,0,11.19,0,CC,Budget,Standard
2329,M,S,0,74460.7,Y,206.46,55.34,1,25.53,0.99,179.93,0,CC,FreeLocal,Standard
2331,F,S,2,28787.4,N,86.06,41.666667,1,27.97,0,58.09,0,Auto,Budget,Standard
2334,M,M,1,13091.6,N,43.06,59.126667,4,22.79,0,20.26,0,CC,Budget,Intnl_discount
2337,F,M,2,62061.8,Y,82.08,45.92,2,29.86,0,52.22,0,Auto,FreeLocal,Standard
2338,F,M,1,20550.9,Y,85.64,22.12,1,27.72,0.86,57.06,0,CC,Budget,Standard
2341,M,M,2,1765.41,N,47.99,18.766667,4,3.04,0,44.95,0,CC,FreeLocal,Standard
2342,F,S,2,19131.1,N,57.07,56.186667,3,22.15,0,34.91,0,Auto,Budget,Standard
2347,M,S,2,43634.5,N,143.5,21.78,1,29.44,9.42,104.64,0,CC,Budget,Standard
2351,F,S,1,13109.1,N,62.87,62.606667,2,22.38,0,40.48,0,Auto,Budget,Standard
2352,M,S,1,92647.5,N,32.13,56.046667,1,16.04,5.74,10.34,0,CC,Budget,Standard
2353,F,S,2,21021.6,Y,14.95,62.753333,4,3.75,0,11.19,0,CC,Budget,Standard
2354,M,S,0,74460.7,Y,206.46,55.34,3,25.53,0.99,179.93,0,CC,FreeLocal,Standard
2356,F,S,2,28787.4,N,86.06,41.666667,4,27.97,0,58.09,0,Auto,Budget,Standard
2359,M,M,1,13091.6,N,43.06,59.126667,2,22.79,0,20.26,0,CC,Budget,Intnl_discount
2362,F,M,2,62061.8,Y,82.08,45.92,4,29.86,0,52.22,0,Auto,FreeLocal,Standard
2363,F,M,1,20550.9,Y,85.64,22.12,4,27.72,0.86,57.06,0,CC,Budget,Standard
2366,M,M,2,1765.41,N,47.99,18.766667,4,3.04,0,44.95,0,CC,FreeLocal,Standard
2367,F,S,2,19131.1,N,57.07,56.186667,4,22.15,0,34.91,0,Auto,Budget,Standard
2371,F,S,2,6440.46,Y,49.86,41,4,22.66,0,27.2,0,CH,Budget,Standard
2372,M,M,1,63900.9,N,47.4,28.333333,2,8.36,0,39.04,0,CC,Budget,Standard
2373,M,M,2,28766.9,N,64.2,46.84,1,6.11,0,58.08,0,CC,Budget,Standard
2377,M,S,0,72928.2,N,203.67,38.733333,2,7.45,0,196.22,0,CC,Budget,Standard
2378,M,M,2,91272.2,Y,40,25.033333,2,26.99,0,13.01,0,CC,FreeLocal,Standard
2383,F,S,0,73228.3,N,50.58,43,2,22.47,0,28.11,0,Auto,Budget,Standard
2386,M,M,1,64792.3,N,51.41,52.146667,4,13.05,1.51,36.84,0,CH,FreeLocal,Standard
2388,F,S,0,93322.1,Y,38.72,40.313333,1,29.92,0,8.79,0,CH,Budget,Intnl_discount
2391,M,M,2,49910.7,Y,51.14,51.52,3,27.42,0,23.72,0,CC,Budget,Standard
2392,M,M,0,76161.4,Y,37.55,44.573333,1,11.96,0,25.58,0,CC,FreeLocal,Standard
2393,F,M,2,55860,Y,26.37,14.573333,1,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount
2400,M,M,2,57360.8,Y,67.61,53.253333,1,10.36,0,57.25,0,CC,FreeLocal,Standard
2401,M,M,0,92414.7,Y,40.06,45.513333,3,29.43,0,10.62,0,CC,FreeLocal,Standard
2403,F,S,2,14578.8,Y,107.02,60.933333,2,11.91,0,95.1,0,Auto,Budget,Standard
2404,F,M,2,87578.2,Y,22.44,53.366667,3,0.29,0,22.15,0,CC,Budget,Standard
2405,F,M,2,86695.4,N,58.03,13.906667,1,25.94,0,32.09,0,CC,FreeLocal,Standard
2409,F,M,0,77000,N,119.82,42,2,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount
2410,M,M,1,2067.82,N,85.9,47.853333,4,15.25,0,70.65,0,CC,Budget,Intnl_discount
2413,M,M,2,30665.2,Y,77.44,22.88,1,5.83,8.32,63.28,0,Auto,FreeLocal,Standard
2414,F,M,1,83287,Y,37.04,52,1,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount
2415,F,M,1,98680.4,Y,26.44,48,3,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount
2416,M,M,1,65619.7,Y,158.22,52.646667,2,13.56,0,144.66,0,CC,Budget,Standard
2417,F,M,1,95620.3,Y,104.53,52.646667,3,10.91,0,93.61,0,CC,Budget,Standard
2418,F,S,0,85275,N,174.09,62,1,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount
2419,F,M,1,66921.4,Y,24.67,70,4,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount
2420,F,M,1,98453.6,Y,25.38,61,2,13.72,0,11.65,0,Auto,FreeLocal,Standard
2422,F,S,2,57420,Y,277.72,52,3,25.18,0,252.53,1,Auto,Budget,Standard
2423,M,M,0,70000,N,34.35,55,1,3.93,3.73,26.69,1,CH,FreeLocal,Standard
2424,M,M,2,47639.1,N,57.11,41,2,17.48,0,39.62,0,CC,Budget,Intnl_discount
2427,F,S,0,39461,N,126.68,22.226667,1,22.87,0.28,103.52,1,CC,FreeLocal,Standard
2428,M,M,1,47371,Y,270.97,54.96,4,4.98,7.69,258.29,0,CC,Budget,Intnl_discount
2429,F,S,0,89813.6,N,166.18,12.846667,4,14.94,1.96,149.26,0,CC,FreeLocal,Intnl_discount
2431,M,S,1,16432.1,Y,109.78,20.92,1,20.41,8.89,80.47,0,CH,Budget,Intnl_discount
2434,F,S,1,540.4,Y,20.1,39.213333,2,12.34,0,7.75,0,Auto,Budget,Intnl_discount
2436,F,M,2,80087.7,N,31.56,41.92,3,8.74,0,22.82,0,CC,FreeLocal,Standard
2437,F,M,2,59691.3,N,278.65,38.04,4,21.94,0,256.7,0,CC,Budget,Standard
2438,F,S,2,11251.1,Y,141.91,41,2,28.42,0,113.48,0,CC,FreeLocal,Standard
2442,F,S,2,93559.1,N,31.42,57.62,4,1.52,0,29.9,0,CC,Budget,Standard
2443,F,S,2,3416.62,Y,123.7,22.76,3,18.97,0,104.73,0,CC,Budget,Standard
2444,F,D,1,93454.3,Y,44.13,48.533333,4,18.94,0,25.18,0,Auto,FreeLocal,Standard
